DAY,DEFI_TREASURY_INDEX,NON_DEFI_TREASURY_INDEX,SIRLOIN_INDEX,WSTETH_NORMALIZED,WBTC_NORMALIZED_PRICE,WBTC_DAILY_RETURN,WETH_NORMALIZED_PRICE,WETH_DAILY_RETURN
2023-12-24 00:00:00.000,175.654904525,110.590789403,113.444403717,120.19839556,141.61939921,-0.001294020096,117.289255777,0.0007972309742
2023-12-23 00:00:00.000,177.121855082,111.32982474,114.710840884,122.458487636,141.802895006,-0.002701173335,117.195823637,0.002368560801
2023-12-22 00:00:00.000,178.280259829,112.078534469,115.006116414,122.994219972,142.186966649,0.003678474042,116.918894127,0.03280694895
2023-12-21 00:00:00.000,173.513654635,109.198930909,112.346358012,118.326548616,141.665852487,0.01505456104,113.204983996,0.002771831772
2023-12-20 00:00:00.000,172.436605656,107.475232455,111.15854381,116.262646683,139.564766196,0.008754105747,112.892066181,-0.005620683847
2023-12-19 00:00:00.000,172.554107715,107.15523711,110.530338143,115.179695469,138.353604115,0.03410940336,113.530183449,0.02427959075
2023-12-18 00:00:00.000,177.155891337,109.237404483,111.659910316,117.16181322,133.790103508,-0.01590203915,110.839056517,-0.023087862
2023-12-17 00:00:00.000,177.55777993,109.007378399,111.281955191,116.51121546,135.952017818,-0.007078321228,113.458572379,-0.01006402224
2023-12-16 00:00:00.000,176.362482235,109.609249246,111.965087648,117.715924023,136.921189984,-0.006955318957,114.612030401,-0.01125562181
2023-12-15 00:00:00.000,175.419203991,109.71523235,111.697825005,117.258300176,137.880190688,-0.007806278221,115.91674545,-0.002746306233
2023-12-14 00:00:00.000,183.754742995,112.253340244,114.659876779,122.533839354,138.964990063,0.03360590151,116.235965005,0.03863547773
2023-12-13 00:00:00.000,188.161614189,110.332716391,113.011488471,119.630500905,134.44678466,-0.001304159049,111.912184301,-0.01097093255
2023-12-12 00:00:00.000,184.810549566,107.511365807,111.152111705,116.389458111,134.622353621,-0.01387170152,113.153584645,-0.01437507545
2023-12-11 00:00:00.000,184.564752656,109.088849646,111.77647719,117.491706716,136.516063709,-0.03824119833,114.80389936,-0.04316634341
2023-12-10 00:00:00.000,196.509778,113.858797292,115.632527815,124.402929528,141.944179219,-0.006285247295,119.98313246,-0.005414476691
2023-12-09 00:00:00.000,198.043194687,114.057159839,115.241853288,123.713736986,142.841976364,0.009954022329,120.636314976,-0.0006085025359
2023-12-08 00:00:00.000,202.412838782,114.773021197,115.680917067,124.510903026,141.434137798,0.00120672388,120.709767175,0.03816702963
2023-12-07 00:00:00.000,204.763611682,114.408515038,115.576005266,124.333550812,141.263671553,-0.005930399142,116.272009927,0.002304867738
2023-12-06 00:00:00.000,195.217857649,110.34302391,111.951972303,117.966790109,142.10641934,0.03803668775,116.004634587,0.01644081061
2023-12-05 00:00:00.000,199.615851108,111.707271571,113.572142982,120.844858164,136.899226219,0.02308973328,114.128273261,0.001232319637
2023-12-04 00:00:00.000,205.947781121,109.879787758,112.05711661,118.187331722,133.809598284,0.04463371418,113.987803852,0.03116998819
2023-12-03 00:00:00.000,203.741587683,107.826190856,110.65229989,115.74391443,128.092360478,0.01625333122,110.542204639,0.02623698836
2023-12-02 00:00:00.000,201.591661293,106.992758386,109.727157291,114.146366117,126.043729987,0.01392174542,107.716059636,0.01011755464
2023-12-01 00:00:00.000,189.801067914,104.643242151,107.358716557,110.099886972,124.313075005,0.01434815635,106.637152419,0.02527649249
2023-11-30 00:00:00.000,186.116051743,103.278541912,106.26345233,108.246418496,122.554641843,-0.004286368507,104.008190182,-0.00636063336
2023-11-29 00:00:00.000,183.775319878,102.742740109,105.580076255,107.098223721,123.082217584,0.01519083501,104.67398301,0.007882345673
2023-11-28 00:00:00.000,190.141748118,103.410741322,106.138197647,108.053444584,121.240473553,0.006391958772,103.855359169,-0.001708626161
2023-11-27 00:00:00.000,176.362661797,102.449189913,105.479111045,106.946601362,120.470431522,-0.01240688044,104.033112867,-0.01920886026
2023-11-26 00:00:00.000,182.688925174,103.898039572,106.702677962,109.036233149,121.983870823,-0.00331677491,106.070608361,-0.002963272227
2023-11-25 00:00:00.000,182.920284472,104.433906701,107.279158953,110.029129871,122.389810275,0.003897761712,106.385858621,-0.002710513032
2023-11-24 00:00:00.000,180.096030745,103.470614156,107.081415334,109.70061476,121.914616152,0.007364230972,106.675002606,0.01174101043
2023-11-23 00:00:00.000,177.194465849,102.938577157,106.55707305,108.816150997,121.023372087,0.02059129239,105.437064927,0.02676857567
2023-11-22 00:00:00.000,167.743996323,102.730310562,106.616766305,108.927340728,118.581623211,-0.01704373385,102.688246821,0.001163128801
2023-11-21 00:00:00.000,147.792741652,98.928429742,102.850985464,102.659364289,120.637740757,-0.002384771752,102.568945926,-0.006265515116
2023-11-20 00:00:00.000,156.651233405,101.826740769,105.24345773,106.703546125,120.926121957,0.01886320752,103.215645111,0.02886541105
2023-11-19 00:00:00.000,153.169632671,101.107071779,104.883472013,106.104867537,118.687298809,0.00358712681,100.319870803,0.008820463045
2023-11-18 00:00:00.000,148.257977752,99.582715958,103.377194638,103.593449914,118.263074165,0.005144817112,99.442739792,-0.006709439104
2023-11-17 00:00:00.000,147.089496917,99.409944958,103.142724022,103.210718322,117.657746577,-0.02027717886,100.114451608,-0.03579224944
2023-11-16 00:00:00.000,149.627844551,99.494910642,103.313035503,103.503854884,120.09289162,0.02581108337,103.830789112,0.0145338165
2023-11-15 00:00:00.000,149.973258737,102.503508801,106.159178678,108.34520276,117.071158196,-0.004021245086,102.343349648,-0.01786371244
2023-11-14 00:00:00.000,141.429909879,100.388068611,103.882716911,104.528913924,117.543830748,-0.01881285633,104.204834853,-0.01143064466
2023-11-13 00:00:00.000,147.318839246,102.956315946,106.329513228,108.699447727,119.79756513,-0.004318774533,105.40973609,0.006113764215
2023-11-12 00:00:00.000,147.113209024,102.631455001,105.854178952,107.899984378,120.317187937,-0.0003977700319,104.769201892,-0.006849582246
2023-11-11 00:00:00.000,144.728022943,102.377597856,105.91293454,108.0088768,120.365065553,0.004888671934,105.491776492,-0.01790218442
2023-11-10 00:00:00.000,145.656506444,103.597978936,106.866461401,109.645938818,119.779502859,0.009319024305,107.414734885,0.07958699296
2023-11-09 00:00:00.000,146.154504402,103.334087427,108.13850315,111.844463027,118.673580874,0.03276538796,99.496136564,0.03136766484
2023-11-08 00:00:00.000,140.561382739,97.265665995,100.857765187,99.819431554,114.908557411,0.01191843113,96.470094959,0.0009927477732
2023-11-07 00:00:00.000,130.883000136,97.161606328,100.555383627,99.329645387,113.55515808,-0.0006125420578,96.374419468,-0.0030676435
2023-11-06 00:00:00.000,123.212296465,97.571102787,100.937437182,99.967837681,113.624758023,-0.001232945238,96.670971546,0.006370576152
2023-11-05 00:00:00.000,116.520559826,97.510370149,100.809773623,99.765674536,113.765024067,0.008762440507,96.059020242,0.02367299779
2023-11-04 00:00:00.000,115.73301169,95.732293571,99.572733416,97.746799849,112.776823858,0.006437757179,93.837602877,0.01910458611
2023-11-03 00:00:00.000,110.107720306,94.685228507,98.810724278,96.512226276,112.055438156,-0.01888111329,92.078481596,-0.01626934397
2023-11-02 00:00:00.000,105.622669628,93.432412795,97.728248298,94.767650221,114.211885709,0.01915739619,93.601313562,0.01118256784
2023-11-01 00:00:00.000,106.571656138,94.882971534,99.179503842,97.140769874,112.065011877,0.004966198979,92.566185909,0.004371853417
2023-10-31 00:00:00.000,99.035288889,93.687235032,98.139894947,95.460518457,111.511224945,-0.002332256012,92.163261639,0.000592233421
2023-10-30 00:00:00.000,97.296357754,93.850295838,97.964274396,95.184381978,111.771905644,0.00496350844,92.108711781,0.008361871296
2023-10-29 00:00:00.000,95.624105314,93.604217547,97.550853382,94.523676061,111.219864906,0.007110395382,91.344897505,0.0007683165729
2023-10-28 00:00:00.000,93.915436207,92.687701832,96.915642817,93.508265716,110.434631016,0.001346796474,91.274769587,-0.0001347208187
2023-10-27 00:00:00.000,93.513973064,92.81631791,97.053150572,93.737537102,110.286098088,-0.01092871492,91.287067855,-0.0091512891
2023-10-26 00:00:00.000,96.748961966,93.759256975,97.703908257,94.796136846,111.504701179,0.001666600352,92.130177747,0.007629166771
2023-10-25 00:00:00.000,96.483929616,93.038673627,97.154197747,93.917186624,111.319176601,0.008493428049,91.432623017,-0.007729257147
2023-10-24 00:00:00.000,91.073192358,92.904931522,97.027121049,93.720537019,110.381657931,0.1061324595,92.144834135,0.0705353589
2023-10-23 00:00:00.000,90.530637969,92.712471499,96.322521331,92.597612637,99.79063265,0.02696970706,86.073601744,0.03140027626
2023-10-22 00:00:00.000,84.754784631,88.719979518,93.021275719,87.424073955,97.169986578,0.004373699184,83.453149786,0.01259202726
2023-10-21 00:00:00.000,84.287501277,87.673693481,91.823548243,85.567848708,96.746844981,0.01443942601,82.41537316,0.01083636991
2023-10-20 00:00:00.000,82.922094241,86.951121165,90.984253878,84.277220808,95.369760382,0.03203425523,81.531863725,0.02423743773
2023-10-19 00:00:00.000,79.445443252,85.48588568,89.677283787,82.281778668,92.409491157,0.001830400567,79.602503015,-0.008374970567
2023-10-18 00:00:00.000,80.095954589,85.416590001,89.592269375,82.159102396,92.240653812,0.0003571057421,80.27480212,-0.006958933196
2023-10-17 00:00:00.000,80.308351136,85.5168707,89.63515579,82.231697343,92.207725903,0.02267186269,80.837343796,0.003274829298
2023-10-16 00:00:00.000,81.304516527,86.786673658,90.834670109,84.086084743,90.163550272,0.03249300288,80.573479405,0.01313836879
2023-10-15 00:00:00.000,81.018775303,85.529515518,89.322298189,81.780965421,87.326064216,0.0008698378272,79.528603285,0.002349153625
2023-10-14 00:00:00.000,81.459124789,85.492863896,89.277533032,81.720316477,87.250170717,0.003625385432,79.34221623,0.005509894624
2023-10-13 00:00:00.000,82.241171646,85.255868906,89.081874573,81.428558301,86.934997842,0.000628581883,78.907444526,-0.003795285963
2023-10-12 00:00:00.000,82.905441517,84.953991247,88.600151785,80.703068285,86.880386405,-0.01070906837,79.208061771,-0.009336425751
2023-10-11 00:00:00.000,84.024779173,85.776044398,89.57635344,82.200453948,87.820866064,-0.01648540523,79.954551504,-0.008183277719
2023-10-10 00:00:00.000,82.712118858,86.019816806,89.666697478,82.345643844,89.292895633,-0.007169205685,80.61424022,-0.01755015646
2023-10-09 00:00:00.000,84.893869588,86.441397758,90.067239784,82.966836055,89.937677341,-0.008025725752,82.054306131,-0.01613748311
2023-10-08 00:00:00.000,86.253959323,88.263364657,91.828786881,85.70936291,90.665332434,-0.0009135917252,83.400175047,-0.005259562222
2023-10-07 00:00:00.000,87.665182349,88.61908017,91.900987272,85.828822951,90.748239275,0.0113893535,83.841142754,0.00547858034
2023-10-06 00:00:00.000,88.548625521,88.909816762,92.247687802,86.376960753,89.72631456,-0.0007680938752,83.384315085,-0.002391557293
2023-10-05 00:00:00.000,87.456312222,87.990786582,91.128208911,84.648006396,89.795285769,0.007360372524,83.584211516,-0.004551772812
2023-10-04 00:00:00.000,88.223854279,89.082254608,92.288197645,86.46288009,89.139188138,-0.002278385751,83.966407527,-0.01038173709
2023-10-03 00:00:00.000,89.048621118,89.394756868,92.554518971,86.886503772,89.342745376,-0.01849602482,84.847269572,-0.03044845214
2023-10-02 00:00:00.000,90.443506624,89.426502727,92.814550679,87.300938221,91.0263714,0.03487385266,87.511870575,0.01979586759
2023-10-01 00:00:00.000,94.362446878,91.629263101,95.063132755,90.884739439,87.95890549,0.005283352912,85.813125309,0.002566456972
2023-09-30 00:00:00.000,92.990727875,89.679755399,93.012833376,87.665750806,87.496629915,-0.0004374780251,85.593453394,0.006232117984
2023-09-29 00:00:00.000,92.914332037,89.472853113,92.840315359,87.402019794,87.534924521,0.01317754584,85.063328693,0.02342368072
2023-09-28 00:00:00.000,90.643744633,88.466372432,92.34681247,86.63655661,86.396431583,0.01236419443,83.116435838,0.01693819433
2023-09-27 00:00:00.000,87.092116596,86.547575557,90.517245603,83.815002343,85.341255705,0.002989425532,81.732042617,0.006645955109
2023-09-26 00:00:00.000,87.637858027,86.278145215,90.309375955,83.501649467,85.086894769,0.001356915222,81.192441297,0.004720817759
2023-09-25 00:00:00.000,89.026425741,86.094054303,90.12162026,83.219539987,84.971595518,-0.01394006807,80.810947541,-0.00781365181
2023-09-24 00:00:00.000,87.393015169,86.337925802,89.93675716,82.942944047,86.172850926,0.0001028037895,81.447348765,-0.0001233037557
2023-09-23 00:00:00.000,86.929369786,86.654462731,90.368619574,83.614217583,86.163992941,-0.001125170846,81.457392767,0.000637734366
2023-09-22 00:00:00.000,85.671648466,86.725575608,90.334963379,83.569649798,86.261051361,-0.0079640577,81.405477697,-0.007119898205
2023-09-21 00:00:00.000,83.760683726,86.398963611,90.002165321,83.064241934,86.953554486,-0.01154504948,81.989232687,-0.017594719
2023-09-20 00:00:00.000,84.205648411,87.66720886,91.303950793,85.090008546,87.969162824,0.00384326878,83.457646526,-0.005740195013
2023-09-19 00:00:00.000,84.953672815,88.195576782,91.967112056,86.130689284,87.632368079,0.006186355769,83.939475485,0.001678762941
2023-09-18 00:00:00.000,84.446611463,87.960539518,91.731626777,85.770471316,87.093576232,0.01092420315,83.79879717,0.00616642
2023-09-17 00:00:00.000,83.300311947,87.356189408,91.250334763,85.028900141,86.152429589,-0.001173921401,83.28522549,-0.005451158302
2023-09-16 00:00:00.000,84.356626223,87.963996949,91.645277507,85.650551813,86.253684635,0.003063344885,83.741714834,0.007369584487
2023-09-15 00:00:00.000,84.703909772,88.306164333,91.901714531,86.057634875,85.990266791,0.002433382892,83.129087996,0.001957611019
2023-09-14 00:00:00.000,84.815680613,87.723126239,91.348905012,85.204414508,85.78152749,0.01416844339,82.966671526,0.01624048503
2023-09-13 00:00:00.000,83.330260872,87.070451254,90.677622871,84.171085157,84.583116393,0.009973183144,81.64078557,0.006994391676
2023-09-12 00:00:00.000,82.412475632,86.652067639,90.207369213,83.452487066,83.747883414,0.01054588301,81.073724188,-0.001551615031
2023-09-11 00:00:00.000,80.609271069,85.210911256,88.673277716,81.115664887,82.873904908,-0.01113345183,81.199714886,-0.02177325293
2023-09-10 00:00:00.000,84.286702556,87.416981253,91.008990704,84.740817658,83.806965724,-0.002905082957,83.007048344,-0.006040229902
2023-09-09 00:00:00.000,87.145946872,88.190366319,91.540593446,85.575659557,84.051141262,-0.005390950298,83.511476864,-0.003028575799
2023-09-08 00:00:00.000,86.555072854,88.329145499,91.570753094,85.629876037,84.50671275,0.009273292546,83.765166019,0.002464414926
2023-09-07 00:00:00.000,85.843396572,88.560725705,91.899380066,86.149527214,83.730257577,0.002391930614,83.559241377,0.002240989265
2023-09-06 00:00:00.000,85.797306638,88.30096245,91.43607824,85.434145355,83.530458516,-0.0004771837785,83.372404713,0.00159663111
2023-09-05 00:00:00.000,85.266833768,88.231269992,91.440902184,85.449767053,83.570336925,-0.006037191705,83.239501935,-0.003060283457
2023-09-04 00:00:00.000,84.411652064,88.073150164,91.313062903,85.257712065,84.077931516,-0.0003706794321,83.495020364,-0.001052927815
2023-09-03 00:00:00.000,83.988754938,88.073613398,91.542525688,85.622984112,84.109109032,0.00349603735,83.583027259,0.0007520491279
2023-09-02 00:00:00.000,84.277043436,88.178700551,91.485814509,85.54119993,83.816084869,-0.003995697218,83.520215953,-0.003281100774
2023-09-01 00:00:00.000,84.081541466,87.729476054,91.294318714,85.250360677,84.152332108,-0.0393736839,83.795156305,-0.03118137387
2023-08-31 00:00:00.000,86.414694431,88.337875311,91.775868718,86.008472474,87.601526939,-0.01416166403,86.492098774,-0.01321220617
2023-08-30 00:00:00.000,89.631186196,90.141190791,93.743582063,89.128217381,88.859931433,0.02987218646,87.650150634,0.0228278117
2023-08-29 00:00:00.000,89.558248839,90.649276605,94.497358293,90.334763791,86.282484954,0.0214758117,85.693945385,0.01763895668
2023-08-28 00:00:00.000,87.685379377,88.491637331,92.038739149,86.484474789,84.468456292,-0.001392974878,84.20859365,-0.002263438522
2023-08-27 00:00:00.000,88.491660771,88.646271516,92.117977499,86.616340296,84.586282859,0.0009180694261,84.399627017,0.0005891876421
2023-08-26 00:00:00.000,86.858617882,88.201429114,91.783930545,86.100824274,84.508698007,-0.0005878104316,84.349929081,-0.001409614823
2023-08-25 00:00:00.000,86.955305405,88.434684006,92.014520067,86.468853092,84.558402318,-0.01035304412,84.468997832,-0.008213560838
2023-08-24 00:00:00.000,86.471827851,88.500253915,92.2088318,86.780368121,85.442997441,0.007162104765,85.168534774,0.009406572784
2023-08-23 00:00:00.000,89.587867221,89.30501374,92.786063246,87.695615817,84.835397437,0.004314165688,84.374856545,-0.002775101325
2023-08-22 00:00:00.000,87.021311812,87.879155197,91.243654272,85.295387924,84.470975652,-0.003854695885,84.609656916,-0.01093894976
2023-08-21 00:00:00.000,90.372374765,88.887253942,92.444276288,87.186532259,84.797845558,-0.001636769041,85.545434122,0.0007112064535
2023-08-20 00:00:00.000,91.517156147,89.385785265,92.910353786,87.928103434,84.936867594,0.004872020167,85.484636897,0.003275166394
2023-08-19 00:00:00.000,90.734754924,89.743828847,92.402198292,87.138748243,84.525059798,-0.01277008649,85.205574463,-0.005581240053
2023-08-18 00:00:00.000,89.496005607,89.494203803,92.195770711,86.825854828,85.618414354,-0.0675459474,85.683796299,-0.05435927853
2023-08-17 00:00:00.000,91.08440675,90.790719966,93.070954826,88.218023763,91.820518251,-0.02826847582,90.609249743,-0.02795701418
2023-08-16 00:00:00.000,95.990208595,94.43536833,96.938719342,94.503000285,94.491653266,-0.007617088115,93.215270379,-0.008852595534
2023-08-15 00:00:00.000,102.484270259,95.229765184,97.540692672,95.49681593,95.216929004,-0.001390468324,94.047837848,-0.002959469935
2023-08-14 00:00:00.000,94.947513716,95.965279803,97.996313995,96.254468265,95.349509477,-0.0006122165873,94.326995756,-0.002535456806
2023-08-13 00:00:00.000,93.90279158,95.910502582,97.927188341,96.154765077,95.407919788,-0.0007131549897,94.566765706,0.0004888281852
2023-08-12 00:00:00.000,94.516724689,96.112898192,98.162931906,96.55403729,95.47600898,0.0004816558744,94.520561391,0.001211404384
2023-08-11 00:00:00.000,93.360371371,95.806952658,98.056480849,96.392766235,95.430044539,-0.002904826887,94.40619731,-0.002932534757
2023-08-10 00:00:00.000,93.578546292,95.51563908,98.186004268,96.618361927,95.708059884,-0.007711076441,94.683861024,-0.002804221063
2023-08-09 00:00:00.000,94.300046328,95.033174741,98.297790262,96.815011532,96.451807142,0.01215115021,94.950122156,0.01043604218
2023-08-08 00:00:00.000,94.469024009,95.079524692,98.250921099,96.751605819,95.29387693,0.01148123546,93.969452981,0.005110583372
2023-08-07 00:00:00.000,93.46822531,93.995878201,97.346024035,95.285923013,94.212204428,0.0007845660498,93.491656078,-0.001509093409
2023-08-06 00:00:00.000,93.025505196,94.362127848,97.458780965,95.48303208,94.138346677,0.000005226222492,93.632956956,0.0005603371556
2023-08-05 00:00:00.000,93.280036701,94.247269204,97.683045184,95.857033899,94.137854692,-0.00460978896,93.580520314,-0.003101057354
2023-08-04 00:00:00.000,93.088864243,93.8709191,97.393329137,95.390220817,94.573820043,-0.00036247154,93.871621596,-0.00175030023
2023-08-03 00:00:00.000,92.077921074,94.271041885,97.587200986,95.712762927,94.608112792,-0.009081467565,94.036213202,-0.007673027932
2023-08-02 00:00:00.000,92.924967118,94.274863541,97.618387081,95.76789833,95.475167428,0.0147908314,94.763334917,0.008088624153
2023-08-01 00:00:00.000,95.023094717,95.160719341,98.613164898,97.409095504,94.083592869,-0.01158932029,94.002980142,-0.01403573294
2023-07-31 00:00:00.000,94.264214779,94.900568074,98.204365019,96.740578738,95.186742515,0.0007835854626,95.341163247,-0.005721031527
2023-07-29 00:00:00.000,97.305701574,95.393187549,99.016337844,98.090936659,95.173516347,0.002756951532,95.865420619,0.004028945386
2023-07-28 00:00:00.000,95.924540108,95.10314048,98.757987227,97.6682319,94.91184898,-0.00481691216,95.480733957,-0.002848228007
2023-07-27 00:00:00.000,94.708761541,95.57453998,98.262609098,96.859119855,95.371243884,0.0044416031,95.753461648,0.007064222249
2023-07-26 00:00:00.000,94.907576711,96.364770891,98.579119779,97.386581881,94.94951582,0.003044635371,95.081782802,0.002643644646
2023-07-25 00:00:00.000,94.054159193,95.880235787,98.238636523,96.831092692,94.661306658,-0.01052425483,94.831083117,-0.003492632893
2023-07-24 00:00:00.000,95.401127396,95.799439116,97.992925964,96.435036711,95.668142569,-0.01429585565,95.163454127,-0.008611365472
2023-07-21 00:00:00.000,98.084330314,96.943607837,99.275001628,98.567398436,96.8529808,-0.005251007484,96.809186881,-0.003569091713
2023-07-17 00:00:00.000,99.445842591,97.450545172,99.819030476,99.489538057,97.999082943,-0.003264319334,98.010431411,-0.007808056421
2023-07-15 00:00:00.000,100.822429013,98.127836556,100.442715657,100.5421648,98.357361865,-0.02561847318,98.978703585,-0.02577698566
2023-07-14 00:00:00.000,100.598188328,98.130828315,100.519936162,100.676787076,100.943377063,0.0146551143,101.597583026,0.04306981748
2023-07-13 00:00:00.000,103.103385329,99.24231655,102.580836798,104.164560801,99.485407051,0.001876117647,97.402476156,0.01092432508
2023-07-12 00:00:00.000,97.305818198,95.80348914,98.44926812,97.347527637,99.299110238,0.003581514141,96.349918327,0.004393037001
2023-07-11 00:00:00.000,97.044076078,96.233096936,98.662324518,97.706826682,98.944738259,0.007687151174,95.928500873,0.004610242964
2023-07-10 00:00:00.000,97.13597978,96.424745313,98.700467457,97.772529704,98.189937366,-0.0009385684179,95.488276717,-0.0002599432354
2023-07-09 00:00:00.000,95.673908736,96.793261055,98.149185957,96.870606398,98.282181918,0.001486493494,95.513104703,0.003414238657
2023-07-08 00:00:00.000,95.698041332,97.356198433,98.173987365,96.91747149,98.136302943,0.001369804241,95.188109779,-0.0007509326349
2023-07-07 00:00:00.000,96.904797766,97.600895586,98.352073199,97.216121592,98.002059306,-0.01149219553,95.259643354,-0.02290313128
2023-07-06 00:00:00.000,95.610971086,97.396848273,97.921301253,96.512685737,99.141411795,-0.002912551916,97.49252751,-0.008590228208
2023-07-05 00:00:00.000,98.040627808,98.682807559,99.660061056,99.404997105,99.431009773,-0.01239632113,98.337267076,-0.01569542725
2023-07-04 00:00:00.000,99.561918043,99.718011006,100.45298877,100.732841403,100.679059729,0.006790597287,99.905323818,-0.0009467618177
2023-07-03 00:00:00.000,100,100,100.965387411,101.596629389,100,0.008874031137,100,0.01988200961
ï»¿